season,reception,passing_yards,pass_touchdown,rush_touchdown,interception,fumble_lost,rushing_yards,two_pt,receiving_yards,receive_touchdown,id,fantasy_pts
2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0030127,0.0
2014,8,0.0,0.0,0.0,0.0,1.0,7.0,0.0,98.0,0.0,00-0030990,16.5
2015,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,3.0,00-0030990,76.2
2016,16,0.0,0.0,0.0,0.0,0.0,15.0,0.0,113.0,1.0,00-0030990,34.8
2014,0,127.0,0.0,0.0,1.0,1.0,-6.0,0.0,0.0,0.0,00-0031064,0.48
2016,0,461.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,00-0031064,17.64
2017,0,1412.0,5.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,00-0031064,50.68000000000001
2014,2,0.0,0.0,0.0,0.0,0.0,246.0,0.0,11.0,0.0,00-0030117,27.700000000000003
2015,2,0.0,0.0,1.0,0.0,1.0,142.0,0.0,16.0,0.0,00-0030117,21.800000000000004
2016,1,0.0,0.0,2.0,0.0,0.0,157.0,0.0,6.0,0.0,00-0030117,29.300000000000004
2017,10,0.0,0.0,1.0,0.0,0.0,426.0,0.0,93.0,0.0,00-0030117,67.9
2014,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,00-0031450,1.6
2014,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,00-0030140,0.2
2016,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0030140,1.24
2018,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0030140,0.28
2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0030140,0.0
2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,00-0029580,26.1
2013,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,2.0,00-0029580,97.80000000000001
2014,12,0.0,0.0,0.0,0.0,0.0,3.0,0.0,135.0,2.0,00-0029580,37.8
2015,43,0.0,0.0,0.0,0.0,0.0,4.0,0.0,662.0,4.0,00-0029580,133.60000000000002
2016,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,945.0,9.0,00-0029580,211.5
2017,53,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,795.0,4.0,00-0029580,156.2
2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,00-0029580,7.4
2014,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,00-0027422,0.2
2014,6,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,1.0,00-0030404,15.899999999999999
2015,35,0.0,0.0,0.0,0.0,0.0,216.0,0.0,240.0,2.0,00-0030404,92.6
2016,49,0.0,0.0,3.0,0.0,1.0,356.0,0.0,349.0,2.0,00-0030404,147.5
2017,39,0.0,0.0,2.0,0.0,1.0,294.0,0.0,510.0,4.0,00-0030404,153.4
2018,41,0.0,0.0,0.0,0.0,0.0,178.0,0.0,264.0,1.0,00-0030404,91.2
2019,42,0.0,0.0,0.0,0.0,0.0,138.0,0.0,378.0,0.0,00-0030404,93.6
2020,20,0.0,0.0,0.0,0.0,0.0,20.0,0.0,146.0,1.0,00-0030404,42.6
2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,00-0029667,10.8
2014,17,0.0,0.0,0.0,0.0,1.0,4.0,0.0,215.0,1.0,00-0029667,42.9
2014,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,0.0,00-0031332,6.9
2015,0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,00-0031332,6.2
2016,3,0.0,0.0,0.0,0.0,0.0,58.0,0.0,33.0,0.0,00-0031332,12.100000000000001
2017,2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,00-0031332,5.4
2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0027145,0.0
2015,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,00-0027145,1.8
2016,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0027145,1.4000000000000001
2014,6,0.0,0.0,0.0,0.0,0.0,18.0,0.0,68.0,1.0,00-0030855,20.6
2015,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,57.0,0.0,00-0030855,12.7
2014,31,0.0,0.0,0.0,0.0,0.0,-11.0,1.0,475.0,2.0,00-0030113,91.4
2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,00-0030113,21.700000000000003
2016,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,00-0030113,43.2
2014,0,177.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,00-0030661,3.98
2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,00-0028905,3.4000000000000004
2013,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,00-0028905,24.4
2014,6,0.0,0.0,1.0,0.0,0.0,23.0,0.0,78.0,1.0,00-0028905,28.1
2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,00-0028905,14.0
2014,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0029493,1.52
2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0029493,0.0
2014,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,00-0027905,1.6
2015,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,00-0027905,11.799999999999999
2016,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,00-0027905,0.2
2015,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,00-0029304,-0.1
2017,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0029304,1.16
2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,00-0031025,23.200000000000003
2015,5,0.0,0.0,1.0,0.0,0.0,17.0,0.0,35.0,0.0,00-0031025,16.2
2016,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,00-0031025,7.2
2017,19,0.0,0.0,0.0,0.0,0.0,42.0,0.0,173.0,1.0,00-0031025,46.5
2015,45,0.0,0.0,1.0,0.0,2.0,514.0,0.0,343.0,2.0,00-0031577,144.70000000000002
2016,3,0.0,0.0,0.0,0.0,0.0,34.0,0.0,15.0,0.0,00-0031577,7.9
2017,46,0.0,0.0,4.0,0.0,0.0,591.0,0.0,250.0,2.0,00-0031577,166.1
2018,35,0.0,0.0,3.0,0.0,1.0,110.0,0.0,204.0,2.0,00-0031577,94.4
2019,1,0.0,0.0,1.0,0.0,0.0,36.0,0.0,9.0,0.0,00-0031577,11.5
2015,36,0.0,0.0,2.0,0.0,0.0,740.0,0.0,279.0,1.0,00-0032209,155.9
2016,50,0.0,0.0,1.0,0.0,1.0,465.0,0.0,312.0,1.0,00-0032209,137.7
2017,30,0.0,0.0,2.0,0.0,1.0,253.0,0.0,224.0,0.0,00-0032209,87.7
2018,55,0.0,0.0,1.0,0.0,1.0,414.0,0.0,477.0,4.0,00-0032209,172.10000000000002
2019,13,0.0,0.0,0.0,0.0,1.0,63.0,0.0,124.0,0.0,00-0032209,29.700000000000003
2020,1,0.0,0.0,0.0,0.0,0.0,70.0,0.0,22.0,1.0,00-0032209,16.2
2015,61,0.0,0.0,0.0,0.0,0.0,379.0,0.0,534.0,2.0,00-0032257,164.3
2016,53,0.0,0.0,1.0,0.0,1.0,358.0,0.0,514.0,0.0,00-0032257,144.20000000000002
2017,74,0.0,0.0,4.0,0.0,2.0,348.0,0.0,693.0,3.0,00-0032257,216.10000000000002
2018,47,0.0,0.0,0.0,0.0,0.0,201.0,2.0,429.0,3.0,00-0032257,132.0
2019,44,0.0,0.0,2.0,0.0,1.0,410.0,0.0,410.0,3.0,00-0032257,154.0
2020,28,0.0,0.0,1.0,0.0,2.0,235.0,0.0,249.0,1.0,00-0032257,84.4
2021,3,0.0,0.0,2.0,0.0,0.0,213.0,0.0,36.0,0.0,00-0032257,39.9
2022,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0032257,0.4
2015,25,0.0,0.0,2.0,0.0,2.0,597.0,0.0,183.0,1.0,00-0032104,117.0
2016,5,0.0,0.0,0.0,0.0,0.0,101.0,0.0,57.0,1.0,00-0032104,26.8
2017,25,0.0,0.0,4.0,0.0,1.0,552.0,0.0,162.0,1.0,00-0032104,124.4
2018,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,00-0032104,3.9000000000000004
2019,15,0.0,0.0,0.0,0.0,1.0,115.0,0.0,88.0,1.0,00-0032104,39.3
2020,8,0.0,0.0,0.0,0.0,0.0,42.0,0.0,58.0,2.0,00-0032104,30.0
2021,29,0.0,0.0,0.0,0.0,0.0,140.0,0.0,233.0,1.0,00-0032104,72.3
2022,24,0.0,0.0,0.0,0.0,0.0,20.0,0.0,201.0,1.0,00-0032104,52.1
2023,18,0.0,0.0,0.0,0.0,0.0,89.0,0.0,124.0,0.0,00-0032104,39.3
2024,40,0.0,0.0,2.0,0.0,1.0,311.0,0.0,261.0,3.0,00-0032104,125.19999999999999
2015,33,0.0,0.0,0.0,0.0,4.0,641.0,0.0,192.0,0.0,00-0032144,108.30000000000001
2016,41,0.0,0.0,10.0,0.0,2.0,997.0,0.0,419.0,2.0,00-0032144,250.6
2017,58,0.0,0.0,8.0,0.0,0.0,1105.0,0.0,476.0,4.0,00-0032144,288.1
2018,50,0.0,0.0,10.0,0.0,0.0,885.0,2.0,490.0,4.0,00-0032144,275.5
2019,42,0.0,0.0,8.0,0.0,3.0,612.0,0.0,296.0,1.0,00-0032144,180.79999999999998
2020,32,0.0,0.0,9.0,0.0,4.0,986.0,0.0,158.0,1.0,00-0032144,198.40000000000003
2021,27,0.0,0.0,7.0,0.0,2.0,808.0,0.0,207.0,2.0,00-0032144,178.5
2022,25,0.0,0.0,2.0,0.0,2.0,318.0,0.0,223.0,0.0,00-0032144,87.1
2023,3,0.0,0.0,1.0,0.0,0.0,63.0,0.0,46.0,0.0,00-0032144,19.900000000000002
2015,2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0,0.0,00-0031665,9.1
2016,18,0.0,0.0,4.0,0.0,1.0,334.0,0.0,196.0,0.0,00-0031665,93.0
2017,0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,00-0031665,8.6
2018,7,0.0,0.0,3.0,0.0,0.0,265.0,0.0,56.0,0.0,00-0031665,57.1
2019,2,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,19.0,0.0,00-0031665,3.7
2015,22,0.0,0.0,6.0,0.0,0.0,537.0,1.0,279.0,1.0,00-0031569,147.6
2016,19,0.0,0.0,4.0,0.0,2.0,200.0,0.0,142.0,0.0,00-0031569,73.2
2018,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,00-0031569,2.5
2014,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,00-0031384,54.5
2015,58,0.0,0.0,0.0,0.0,0.0,11.0,1.0,526.0,8.0,00-0031384,161.7
2016,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,2.0,00-0031384,69.1
2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,00-0031384,34.0
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,00-0031384,1.7000000000000002
2020,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,2.0,00-0031384,70.5
2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,00-0031384,1.4
2015,6,0.0,0.0,0.0,0.0,1.0,39.0,0.0,33.0,0.0,00-0031611,11.200000000000001
2015,11,0.0,0.0,7.0,0.0,1.0,517.0,0.0,96.0,2.0,00-0032152,124.30000000000001
2015,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,00-0031526,3.0
2015,18,0.0,0.0,0.0,0.0,1.0,17.0,0.0,225.0,1.0,00-0032208,46.2
2016,33,0.0,0.0,0.0,0.0,0.0,10.0,0.0,528.0,2.0,00-0032208,98.80000000000001
2017,12,0.0,0.0,0.0,0.0,0.0,7.0,0.0,194.0,0.0,00-0032208,32.1
2018,32,0.0,0.0,0.0,0.0,0.0,29.0,0.0,290.0,3.0,00-0032208,81.9
2019,29,0.0,0.0,0.0,0.0,0.0,21.0,0.0,397.0,5.0,00-0032208,100.80000000000001
2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,00-0032208,18.0
2022,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,00-0032208,51.7
2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0032208,0.0
2015,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,00-0031600,26.9
2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,00-0031600,16.9
2015,19,0.0,0.0,3.0,0.0,4.0,490.0,0.0,304.0,1.0,00-0031939,114.4
2016,8,0.0,0.0,3.0,0.0,2.0,460.0,0.0,73.0,0.0,00-0031939,75.3
2017,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,00-0031939,1.4000000000000001
2015,59,0.0,0.0,0.0,0.0,1.0,2.0,2.0,604.0,2.0,00-0031941,133.60000000000002
2016,67,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,847.0,7.0,00-0031941,191.5
2017,66,0.0,0.0,0.0,0.0,4.0,34.0,0.0,789.0,3.0,00-0031941,158.3
2018,29,0.0,0.0,0.0,0.0,0.0,30.0,0.0,388.0,2.0,00-0031941,82.80000000000001
2019,78,0.0,0.0,0.0,0.0,0.0,4.0,0.0,833.0,6.0,00-0031941,197.70000000000002
2020,59,43.0,1.0,0.0,0.0,0.0,14.0,0.0,699.0,6.0,00-0031941,172.02
2021,50,0.0,0.0,0.0,0.0,1.0,0.0,2.0,431.0,2.0,00-0031941,107.1
2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,00-0031941,12.0
2023,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151.0,1.0,00-0031941,34.1
2024,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,00-0031941,28.2
2015,6,0.0,0.0,0.0,0.0,1.0,52.0,0.0,27.0,0.0,00-0031493,11.899999999999999
2015,2,0.0,0.0,1.0,0.0,3.0,392.0,0.0,14.0,0.0,00-0032058,42.6
2016,31,0.0,0.0,8.0,0.0,0.0,520.0,0.0,421.0,3.0,00-0032058,191.1
2017,27,0.0,0.0,5.0,0.0,0.0,628.0,0.0,299.0,3.0,00-0032058,167.70000000000002
2018,32,0.0,0.0,4.0,0.0,0.0,800.0,0.0,276.0,5.0,00-0032058,193.6
2019,21,0.0,0.0,6.0,0.0,0.0,544.0,0.0,180.0,1.0,00-0032058,135.4
2020,4,0.0,0.0,0.0,0.0,0.0,53.0,0.0,34.0,0.0,00-0032058,12.700000000000001
2021,11,0.0,0.0,0.0,0.0,0.0,350.0,0.0,49.0,0.0,00-0032058,50.9
2022,3,0.0,0.0,1.0,0.0,0.0,26.0,0.0,44.0,1.0,00-0032058,22.0
2015,9,0.0,0.0,4.0,0.0,1.0,830.0,0.0,76.0,1.0,00-0031897,127.6
2016,13,0.0,0.0,3.0,0.0,0.0,349.0,0.0,96.0,0.0,00-0031897,75.5
2017,9,0.0,0.0,0.0,0.0,1.0,157.0,0.0,94.0,0.0,00-0031897,32.1
2015,1,2818.0,19.0,2.0,10.0,6.0,252.0,3.0,41.0,1.0,00-0032268,211.02
2016,0,3426.0,26.0,2.0,9.0,5.0,349.0,0.0,0.0,0.0,00-0032268,259.94
2017,0,3232.0,13.0,5.0,15.0,1.0,312.0,0.0,0.0,0.0,00-0032268,210.48000000000002
2018,1,2528.0,11.0,2.0,8.0,2.0,357.0,0.0,21.0,0.0,00-0032268,175.92
2019,0,1203.0,7.0,0.0,2.0,0.0,129.0,0.0,0.0,0.0,00-0032268,85.02000000000001
2020,0,226.0,1.0,1.0,1.0,0.0,88.0,0.0,0.0,0.0,00-0032268,25.840000000000003
2021,0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,00-0032268,12.4
2022,0,2219.0,15.0,4.0,9.0,3.0,438.0,2.0,0.0,0.0,00-0032268,196.56
2023,0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,00-0032268,1.2400000000000002
2024,0,203.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,00-0032268,19.62
2015,0,4042.0,22.0,6.0,15.0,2.0,213.0,1.0,0.0,0.0,00-0031503,274.98
2016,0,4090.0,28.0,1.0,18.0,6.0,165.0,3.0,0.0,0.0,00-0031503,256.1
2017,0,3504.0,19.0,1.0,11.0,7.0,135.0,1.0,0.0,0.0,00-0031503,201.66
2018,0,2992.0,19.0,1.0,14.0,3.0,281.0,0.0,0.0,0.0,00-0031503,195.78
2019,0,5109.0,33.0,1.0,30.0,5.0,250.0,4.0,0.0,0.0,00-0031503,305.36
2020,0,75.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,00-0031503,2.4
2021,0,1170.0,14.0,1.0,3.0,1.0,166.0,0.0,0.0,0.0,00-0031503,117.4
2022,0,858.0,4.0,0.0,5.0,0.0,16.0,1.0,0.0,0.0,00-0031503,43.92
2023,0,264.0,2.0,0.0,3.0,0.0,-6.0,0.0,0.0,0.0,00-0031503,11.960000000000003
2024,0,2121.0,13.0,1.0,12.0,2.0,83.0,4.0,0.0,0.0,00-0031503,131.14
2015,36,0.0,0.0,8.0,0.0,1.0,581.0,0.0,457.0,4.0,00-0032187,209.8
2016,80,0.0,0.0,16.0,0.0,3.0,1239.0,1.0,879.0,4.0,00-0032187,407.79999999999995
2017,6,0.0,0.0,0.0,0.0,1.0,23.0,0.0,67.0,0.0,00-0032187,13.0
2018,50,0.0,0.0,7.0,0.0,2.0,940.0,1.0,446.0,3.0,00-0032187,246.6
2019,36,0.0,0.0,2.0,0.0,1.0,346.0,0.0,370.0,4.0,00-0032187,141.6
2020,33,0.0,0.0,6.0,0.0,1.0,691.0,0.0,314.0,2.0,00-0032187,179.50000000000003
2021,29,0.0,0.0,0.0,0.0,1.0,200.0,0.0,217.0,1.0,00-0032187,74.7
2022,2,0.0,0.0,0.0,0.0,1.0,24.0,0.0,19.0,0.0,00-0032187,4.300000000000001
2015,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,299.0,2.0,00-0032112,50.900000000000006
2016,34,0.0,0.0,1.0,0.0,1.0,83.0,0.0,568.0,6.0,00-0032112,139.1
2017,29,0.0,0.0,0.0,0.0,1.0,37.0,0.0,508.0,2.0,00-0032112,93.5
2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,00-0032112,13.4
2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,00-0032112,13.6
2015,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,1.0,00-0031595,16.1
2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031595,0.0
2017,2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,00-0031595,3.7
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,00-0031595,1.6
2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031595,0.0
2020,4,0.0,0.0,0.0,0.0,0.0,18.0,0.0,28.0,0.0,00-0031595,8.6
2021,3,0.0,0.0,1.0,0.0,0.0,26.0,0.0,31.0,0.0,00-0031595,14.7
2022,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,00-0031595,3.8000000000000003
2023,3,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,00-0031595,6.7
2024,10,0.0,0.0,1.0,0.0,0.0,5.0,0.0,65.0,1.0,00-0031595,29.0
2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,00-0029931,1.8
2015,6,0.0,0.0,2.0,0.0,0.0,10.0,0.0,95.0,1.0,00-0029931,34.5
2016,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,00-0029931,1.5
2017,2,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,1.0,00-0029931,11.600000000000001
2018,5,0.0,0.0,0.0,0.0,0.0,41.0,0.0,14.0,2.0,00-0029931,22.5
2019,6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,00-0029931,11.6
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,00-0031085,3.4000000000000004
2015,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,00-0031085,3.3000000000000003
2016,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,00-0031085,2.5
2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,00-0031085,7.1
2015,2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,00-0031731,1.5
2016,4,0.0,0.0,1.0,0.0,0.0,164.0,0.0,35.0,1.0,00-0031731,35.900000000000006
2017,3,0.0,0.0,2.0,0.0,1.0,248.0,0.0,41.0,0.0,00-0031731,41.9
2018,9,0.0,0.0,0.0,0.0,0.0,40.0,0.0,67.0,0.0,00-0031731,19.7
2015,7,0.0,0.0,0.0,0.0,0.0,58.0,0.0,38.0,0.0,00-0032063,16.6
2016,3,0.0,0.0,1.0,0.0,1.0,50.0,0.0,25.0,0.0,00-0032063,14.5
2017,15,0.0,0.0,0.0,0.0,0.0,223.0,0.0,131.0,0.0,00-0032063,50.4
2018,34,0.0,0.0,4.0,0.0,0.0,514.0,0.0,214.0,1.0,00-0032063,136.8
2019,7,0.0,0.0,0.0,0.0,0.0,27.0,0.0,22.0,0.0,00-0032063,11.899999999999999
2020,59,0.0,0.0,6.0,0.0,1.0,642.0,0.0,373.0,2.0,00-0032063,206.5
2021,41,0.0,0.0,3.0,0.0,1.0,473.0,0.0,261.0,1.0,00-0032063,136.4
2022,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,00-0032063,4.2
2015,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0031959,-2.0
2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,00-0031959,1.3
2017,2,0.0,0.0,0.0,0.0,0.0,41.0,0.0,7.0,0.0,00-0031959,6.800000000000001
2018,11,0.0,0.0,0.0,0.0,0.0,250.0,0.0,26.0,0.0,00-0031959,38.6
2015,5,0.0,0.0,1.0,0.0,0.0,13.0,0.0,44.0,1.0,00-0032130,22.700000000000003
2016,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,00-0032130,2.7
2017,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,00-0032130,6.4
2015,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,00-0027539,0.30000000000000004
2019,0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,00-0027539,6.2
2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,00-0030789,3.1
2015,21,41.0,1.0,3.0,0.0,1.0,520.0,0.0,174.0,0.0,00-0030789,112.04
2016,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,00-0030789,1.5
2015,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,00-0031830,1.9000000000000001
2015,5,0.0,0.0,1.0,0.0,0.0,183.0,0.0,58.0,0.0,00-0031599,35.1
2016,1,0.0,0.0,2.0,0.0,0.0,144.0,0.0,11.0,0.0,00-0031599,28.5
2017,1,0.0,0.0,1.0,0.0,0.0,95.0,0.0,2.0,0.0,00-0031599,16.7
2018,3,0.0,0.0,1.0,0.0,0.0,69.0,0.0,15.0,0.0,00-0031599,17.4
2015,21,0.0,0.0,10.0,0.0,1.0,1106.0,0.0,188.0,0.0,00-0032241,208.40000000000003
2016,43,0.0,0.0,6.0,0.0,1.0,885.0,0.0,327.0,0.0,00-0032241,198.2
2017,64,0.0,0.0,13.0,0.0,2.0,1305.0,0.0,788.0,6.0,00-0032241,383.3
2018,59,0.0,0.0,17.0,0.0,1.0,1251.0,3.0,580.0,4.0,00-0032241,372.1
2019,31,0.0,0.0,12.0,0.0,2.0,857.0,1.0,207.0,2.0,00-0032241,219.39999999999998
2020,25,0.0,0.0,9.0,0.0,0.0,678.0,0.0,164.0,0.0,00-0032241,163.20000000000002
2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,00-0026957,2.9
2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,00-0026957,8.600000000000001
2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,00-0026957,27.1
2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,00-0026957,11.0
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,00-0026957,1.4
2015,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,00-0026957,-0.20000000000000007
2016,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,00-0026957,17.0
2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,00-0031511,3.8
2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,00-0031511,3.4000000000000004
2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,00-0031511,9.100000000000001
2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,00-0031932,4.4
2015,51,0.0,0.0,0.0,0.0,1.0,20.0,0.0,664.0,6.0,00-0032211,153.4
2016,41,0.0,0.0,1.0,0.0,0.0,114.0,0.0,597.0,1.0,00-0032211,124.10000000000001
2017,45,0.0,0.0,0.0,0.0,0.0,58.0,0.0,555.0,2.0,00-0032211,118.3
2018,57,0.0,0.0,0.0,0.0,0.0,62.0,1.0,965.0,10.0,00-0032211,221.7
2019,82,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1057.0,8.0,00-0032211,235.2
2020,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,10.0,00-0032211,265.4
2021,68,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1077.0,6.0,00-0032211,214.4
2022,80,0.0,0.0,0.0,0.0,2.0,0.0,0.0,979.0,8.0,00-0032211,221.9
2023,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,823.0,4.0,00-0032211,185.3
2024,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,2.0,00-0032211,116.2
2015,10,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,132.0,1.0,00-0031189,26.9
2016,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,00-0031189,14.3
2017,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,399.0,1.0,00-0031189,77.9
2018,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2.0,00-0031189,50.0
2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,00-0031189,12.8
2015,15,0.0,0.0,0.0,0.0,0.0,14.0,0.0,136.0,2.0,00-0032200,42.0
